freq,eps.real,eps.imag,sig.real,sig.imag
9.442446043165466e10,-114627.50402744807,7823850.274889314,41098353.9972157,602138.6748429277
9.472422062350119e10,-114627.34758620535,7799080.611086757,41098297.90752294,604049.4018035929
9.502398081534772e10,-114627.19064953993,7774467.18916438,41098241.640203685,605960.1209276544
9.532374100719423e10,-114627.03321745573,7750008.535142449,41098185.19525938,607870.8321903478
9.562350119904076e10,-114626.87528995697,7725703.193523746,41098128.57269149,609781.535566911
9.592326139088728e10,-114626.71686704774,7701549.72700477,41098071.77250152,611692.2310325808
9.622302158273381e10,-114626.5579487321,7677546.716192337,41098014.794690914,613602.9185625946
9.652278177458032e10,-114626.39853501414,7653692.75932548,41097957.63926114,615513.5981321901
9.682254196642685e10,-114626.2386258981,7629986.472002505,41097900.3062137,617424.2697166058
9.712230215827338e10,-114626.07822138809,7606426.486913098,41097842.795550086,619334.9332910804
9.74220623501199e10,-114625.9173214882,7583011.453575374,41097785.107271776,621245.5888308524
9.772182254196642e10,-114625.75592620266,7559740.038077784,41097727.24138026,623156.2363111611
9.802158273381294e10,-114625.5940355357,7536610.922825742,41097669.19787706,625066.8757072465
9.832134292565945e10,-114625.43164949144,7513622.806292885,41097610.97676367,626977.506994348
9.8621103117506e10,-114625.26876807414,7490774.402776882,41097552.57804161,628888.1301477065
9.892086330935251e10,-114625.10539128802,7468064.442159674,41097494.001712374,630798.745142562
9.922062350119904e10,-114624.94151913733,7445491.669672061,41097435.24777751,632709.3519541561
9.952038369304555e10,-114624.77715162624,7423054.845662544,41097376.31623851,634619.9505577295
9.982014388489209e10,-114624.61228875915,7400752.745370335,41097317.207096934,636530.5409285246
1.001199040767386e11,-114624.4469305402,7378584.158702439,41097257.92035428,638441.1230417828
1.0041966426858511e11,-114624.28107697381,7356547.890014738,41097198.45601213,640351.6968727472
1.0071942446043164e11,-114624.11472806413,7334642.7578969635,41097138.81407199,642262.2623966597
1.0101918465227817e11,-114623.94788381565,7312867.594961533,41097078.99453543,644172.8195887646
1.013189448441247e11,-114623.78054423259,7291221.247636097,41097018.997403994,646083.3684243046
1.016187050359712e11,-114623.61270931929,7269702.575959778,41096958.82267923,647993.9088785236
1.0191846522781773e11,-114623.44437908009,7248310.453383006,41096898.47036269,649904.4409266658
1.0221822541966426e11,-114623.27555351942,7227043.766570874,41096837.94045599,651814.9645439762
1.0251798561151079e11,-114623.10623264166,7205901.4152099285,41096777.23296064,653725.4797056996
1.028177458033573e11,-114622.93641645112,7184882.311818366,41096716.34787824,655635.9863870806
1.0311750599520383e11,-114622.76610495227,7163985.381559518,41096655.285210386,657546.484563366
1.0341726618705035e11,-114622.5952981496,7143209.562058598,41096594.04495865,659456.9742098016
1.0371702637889688e11,-114622.42399604736,7122553.803222596,41096532.62712459,661367.4553016331
1.040167865707434e11,-114622.2521986501,7102017.067063335,41096471.03170984,663277.9278141076
1.0431654676258992e11,-114622.07990596228,7081598.327523531,41096409.25871598,665188.3917224726
1.0461630695443643e11,-114621.90711798835,7061296.570305875,41096347.30814462,667098.8470019753
1.0491606714628297e11,-114621.7338347328,7041110.792705015,41096285.17999736,669009.293627864
1.0521582733812949e11,-114621.56005620015,7021040.00344246,41096222.874275826,670919.7315753867
1.0551558752997601e11,-114621.38578239488,7001083.222504232,41096160.390981615,672830.1608197921
1.0581534772182253e11,-114621.21101332144,6981239.480981335,41096097.730116345,674740.5813363288
1.0611510791366907e11,-114621.03574898449,6961507.820912899,41096034.89168166,676650.993100247
1.0641486810551558e11,-114620.85998938853,6941887.29513198,41095971.87567917,678561.3960867957
1.067146282973621e11,-114620.6837345381,6922376.967113957,41095908.68211054,680471.7902712259
1.0701438848920862e11,-114620.50698443774,6902975.910827482,41095845.31097738,682382.1756287873
1.0731414868105515e11,-114620.32973909209,6883683.210587933,41095781.76228134,684292.5521347312
1.0761390887290167e11,-114620.15199850574,6864497.960913297,41095718.03602408,686202.9197643091
1.0791366906474818e11,-114619.9737626833,6845419.266382475,41095654.132207245,688113.2784927724
1.0821342925659471e11,-114619.7950316294,6826446.241495933,41095590.05083249,690023.6282953735
1.0851318944844124e11,-114619.61580534861,6807578.010538662,41095525.79190148,691933.9691473643
1.0881294964028777e11,-114619.4360838457,6788813.707445406,41095461.35541588,693844.3010239984
1.0911270983213428e11,-114619.25586712523,6770152.475668111,41095396.74137737,695754.6239005284
1.094124700239808e11,-114619.07515519185,6751593.468045549,41095331.949787594,697664.937752208
1.0971223021582732e11,-114618.89394805038,6733135.846675092,41095266.980648294,699575.2425542916
1.1001199040767386e11,-114618.71224570544,6714778.782786558,41095201.8339611,701485.5382820336
1.1031175059952037e11,-114618.53004816172,6696521.456618144,41095136.50972772,703395.8249106882
1.106115107913669e11,-114618.34735542399,6678363.057294352,41095071.007949844,705306.1024155113
1.1091127098321341e11,-114618.16416749697,6660302.782705905,41095005.32862919,707216.3707717581
1.1121103117505995e11,-114617.98048438538,6642339.839391607,41094939.47176745,709126.6299546846
1.1151079136690646e11,-114617.79630609405,6624473.442422102,41094873.4373663,711036.8799395472
1.1181055155875299e11,-114617.61163262771,6606702.815285511,41094807.22542751,712947.1207016028
1.121103117505995e11,-114617.4264639912,6589027.189774894,41094740.83595276,714857.3522161085
1.1241007194244604e11,-114617.24080018923,6571445.805877516,41094674.26894378,716767.5744583218
1.1270983213429256e11,-114617.05464122668,6553957.9116658885,41094607.5244023,718677.7874035005
1.1300959232613908e11,-114616.86798710842,6536562.763190532,41094540.602330044,720587.9910269036
1.133093525179856e11,-114616.6808378392,6519259.624374452,41094473.50272875,722498.1853037893
1.1360911270983212e11,-114616.49319342391,6502047.7669092715,41094406.22560017,724408.3702094171
1.1390887290167865e11,-114616.30505386744,6484926.470153025,41094338.77094603,726318.5457190464
1.1420863309352518e11,-114616.11641917462,6467895.021029539,41094271.1387681,728228.711807937
1.1450839328537169e11,-114615.92728935042,6450952.713929408,41094203.329068124,730138.86845135
1.1480815347721822e11,-114615.73766439965,6434098.850612513,41094135.341847844,732049.0156245454
1.1510791366906474e11,-114615.5475443273,6417332.7401120765,41094067.17710906,733959.153302785
1.1540767386091125e11,-114615.35692913832,6400653.698640192,41093998.83485352,735869.2814613305
1.1570743405275778e11,-114615.16581883756,6384061.049494838,41093930.31508298,737779.4000754433
1.160071942446043e11,-114614.97421343003,6367554.122968335,41093861.61779923,739689.5091203862
1.1630695443645084e11,-114614.7821129207,6351132.256257203,41093792.74300406,741599.6085714222
1.1660671462829735e11,-114614.58951731455,6334794.793373426,41093723.69069926,743509.6984038145
1.1690647482014388e11,-114614.39642661659,6318541.085057069,41093654.460886605,745419.7785928268
1.1720623501199039e11,-114614.20284083176,6302370.488690238,41093585.05356788,747329.8491137228
1.1750599520383693e11,-114614.0087599652,6286282.368212378,41093515.46874494,749239.9099417682
1.1780575539568344e11,-114613.81418402184,6270276.0940368185,41093445.70641952,751149.9610522265
1.1810551558752997e11,-114613.61911300675,6254351.042968643,41093375.76659346,753060.0024203638
1.1840527577937648e11,-114613.42354692503,6238506.598123768,41093305.64926859,754970.0340214461
1.18705035971223e11,-114613.22748578172,6222742.148849259,41093235.3544467,756880.0558307394
1.1900479616306953e11,-114613.03092958184,6207057.0906448625,41093164.88212963,758790.0678235098
1.1930455635491606e11,-114612.83387833062,6191450.8250857005,41093094.232319206,760700.0699750253
1.1960431654676257e11,-114612.63633203313,6175922.759746146,41093023.40501727,762610.062260553
1.199040767386091e11,-114612.43829069442,6160472.308124824,41092952.400225624,764520.0446553606
1.2020383693045563e11,-114612.23975431966,6145098.889570755,41092881.21794614,766430.0171347164
1.2050359712230214e11,-114612.04072291403,6129801.929210577,41092809.858180664,768339.9796738895
1.2080335731414868e11,-114611.84119648271,6114580.857876868,41092738.32093103,770249.9322481493
1.211031175059952e11,-114611.64117503077,6099435.112037529,41092666.6061991,772159.8748327644
1.2140287769784172e11,-114611.44065856352,6084364.133726211,41092594.71398675,774069.8074030061
1.2170263788968823e11,-114611.23964708608,6069367.37047377,41092522.64429581,775979.7299341442
1.2200239808153477e11,-114611.03814060368,6054444.275240734,41092450.39712817,777889.6424014496
1.2230215827338129e11,-114610.83613912154,6039594.306350768,41092377.972485706,779799.544780194
1.2260191846522781e11,-114610.63364264491,6024816.927425101,41092305.370370306,781709.4370456487
1.2290167865707433e11,-114610.43065117911,6010111.607317929,41092232.59078382,783619.3191730868
1.2320143884892084e11,-114610.22716472927,5995477.820052749,41092159.63372816,785529.1911377801
1.2350119904076738e11,-114610.02318330074,5980915.0447596265,41092086.49920522,787439.0529150022
1.238009592326139e11,-114609.81870689885,5966422.765613378,41092013.187216885,789348.9044800267
1.2410071942446042e11,-114609.6137355288,5952000.471772631,41091939.69776505,791258.745808127
1.2440047961630693e11,-114609.40826919598,5937647.657319792,41091866.03085163,793168.576874578
1.2470023980815347e11,-114609.20230790573,5923363.821201857,41091792.186478555,795078.397654655
1.2499999999999998e11,-114608.99585166329,5909148.467172088,41091718.164647706,796988.2081236322
1.2529976019184651e11,-114608.7889004741,5895001.10373252,41091643.965361014,798898.0082567862
1.2559952038369302e11,-114608.58145434354,5880921.244077293,41091569.5886204,800807.7980293931
1.2589928057553957e11,-114608.37351327692,5866908.406036795,41091495.03442782,802717.5774167294
1.2619904076738608e11,-114608.1650772797,5852962.112022597,41091420.30278517,804627.3463940725
1.264988009592326e11,-114607.95614635725,5839081.888973177,41091345.393694416,806537.1049366996
1.2679856115107912e11,-114607.74672051496,5825267.268300407,41091270.30715747,808446.8530198886
1.2709832134292566e11,-114607.53679975835,5811517.785836803,41091195.043176316,810356.590618919
1.2739808153477217e11,-114607.32638409275,5797832.981783516,41091119.60175287,812266.3177090684
1.276978417266187e11,-114607.11547352368,5784212.400659059,41091043.982889116,814176.0342656168
1.2799760191846521e11,-114606.90406805661,5770655.591248753,41090968.186587,816085.740263844
1.2829736211031175e11,-114606.69216769704,5757162.106554874,41090892.21284849,817995.4356790305
1.2859712230215826e11,-114606.47977245039,5743731.503747514,41090816.061675556,819905.1204864563
1.2889688249400479e11,-114606.26688232223,5730363.344116112,41090739.73307017,821814.7946614033
1.291966426858513e11,-114606.05349731809,5717057.193021668,41090663.22703432,823724.4581791532
1.2949640287769785e11,-114605.83961744346,5703812.619849616,41090586.54356998,825634.1110149877
1.2979616306954436e11,-114605.62524270387,5690629.197963357,41090509.68267915,827543.7531441892
1.3009592326139087e11,-114605.41037310494,5677506.504658425,41090432.644363806,829453.3845420413
1.303956834532374e11,-114605.19500865221,5664444.121117294,41090355.428625956,831363.0051838275
1.3069544364508394e11,-114604.97914935125,5651441.632364798,41090278.0354676,833272.6150448313
1.3099520383693045e11,-114604.7627952077,5638498.627224178,41090200.46489076,835182.2141003377
1.3129496402877696e11,-114604.54594622717,5625614.698273707,41090122.71689742,837091.8023256313
1.3159472422062349e11,-114604.32860241519,5612789.441803933,41090044.79148961,839001.3796959971
1.3189448441247e11,-114604.11076377747,5600022.45777549,41089966.688669346,840910.9461867214
1.3219424460431654e11,-114603.89243031965,5587313.349777489,41089888.40843867,842820.5017730907
1.3249400479616306e11,-114603.67360204743,5574661.724986469,41089809.950799584,844730.0464303915
1.3279376498800958e11,-114603.45427896637,5562067.1941259075,41089731.31575413,846639.5801339106
1.330935251798561e11,-114603.23446108228,5549529.3714262815,41089652.50330436,848549.1028589365
1.3339328537170264e11,-114603.0141484008,5537047.8745856555,41089573.51345231,850458.6145807573
1.3369304556354915e11,-114602.79334092764,5524622.324730817,41089494.34620004,852368.1152746612
1.3399280575539568e11,-114602.57203866854,5512252.346378911,41089415.00154957,854277.6049159376
1.3429256594724219e11,-114602.35024162922,5499937.567399617,41089335.47950298,856187.083479876
1.3459232613908873e11,-114602.12794981545,5487677.618977799,41089255.78006233,858096.5509417669
1.3489208633093524e11,-114601.905163233,5475472.135576688,41089175.903229706,860006.0072769007
1.3519184652278177e11,-114601.68188188759,5463320.754901515,41089095.84900714,861915.4524605682
1.3549160671462828e11,-114601.45810578507,5451223.117863671,41089015.61739671,863824.8864680611
1.3579136690647482e11,-114601.23383493122,5439178.868545301,41088935.20840055,865734.3092746718
1.3609112709832133e11,-114601.00906933188,5427187.654164396,41088854.622020684,867643.7208556925
1.3639088729016785e11,-114600.78380899281,5415249.125040321,41088773.85825921,869553.1211864157
1.3669064748201437e11,-114600.55805391997,5403362.934559824,41088692.91711827,871462.5102421364
1.3699040767386092e11,-114600.33180411908,5391528.739143457,41088611.798599906,873371.8879981469
1.3729016786570743e11,-114600.10505959606,5379746.198212478,41088530.502706245,875281.2544297423
1.3758992805755396e11,-114599.87782035679,5368014.974156147,41088449.0294394,877190.6095122178
1.3788968824940045e11,-114599.65008640719,5356334.732299467,41088367.378801465,879099.9532208685
1.38189448441247e11,-114599.42185775308,5344705.140871348,41088285.55079457,881009.2855309906
1.3848920863309354e11,-114599.19313440046,5333125.870973182,41088203.54542084,882918.6064178803
1.3878896882494003e11,-114598.96391635526,5321596.596547815,41088121.362682395,884827.9158568347
1.3908872901678656e11,-114598.73420362336,5310116.994348927,41088039.00258136,886737.2138231511
1.3938848920863306e11,-114598.50399621075,5298686.74391082,41087956.46511987,888646.5002921274
1.396882494004796e11,-114598.27329412343,5287305.5275185695,41087873.75030009,890555.7752390625
1.3998800959232614e11,-114598.04209736726,5275973.0301785795,41087790.85812412,892465.038639254
1.4028776978417264e11,-114597.81040594839,5264688.93958951,41087707.78859414,894374.2904680026
1.4058752997601917e11,-114597.57821987274,5253452.94611357,41087624.54171231,896283.5307006078
1.408872901678657e11,-114597.34553914638,5242264.742748184,41087541.117480755,898192.7593123702
1.4118705035971222e11,-114597.11236377525,5231124.02509802,41087457.51590166,900101.97627859
