temperature,direction,R,data_type,rho,sigma
130.52,-1,630.269,raw,0.00003142266703652212,31824.160528376353
130.52,-1,630.841,raw,0.00003145118464653449,31795.30473139704
130.52,-1,631.299,raw,0.00003147401867692902,31772.237611748533
130.56,-1,629.468,raw,0.00003138273241131248,31864.656872246465
130.57,-1,628.896,raw,0.000031354214801300104,31893.638744815096
130.6,-1,628.057,raw,0.00003131238564955118,31936.244372818448
130.61,-1,627.675,raw,0.00003129334067223522,31955.680618248676
130.67,-1,626.225,raw,0.00003122104952797308,32029.672772660364
130.67,-1,626.912,raw,0.00003125530057356487,31994.573133165795
130.69,-1,625.31,raw,0.00003117543132314559,32076.540966975157
130.72,-1,624.392,raw,0.000031129663550433424,32123.700867498672
130.73,-1,623.705,raw,0.00003109541250484163,32159.08455449168
130.75,-1,622.981,raw,0.00003105931678867212,32196.458370414563
130.77,-1,622.256,raw,0.000031023171216541044,32233.970957386086
130.78,-1,621.34,raw,0.00003097750315575199,32281.49134460881
130.84,-1,620.31,raw,0.00003092615151534509,32335.093472714023
130.84,-1,620.883,raw,0.000030954718981319036,32305.252087847843
130.86,-1,619.776,raw,0.000030899528431871994,32362.95344133887
130.91,-1,619.013,raw,0.00003086148833320165,32402.844257001438
130.93,-1,617.64,raw,0.00003079303609797963,32474.87506000135
130.94,-1,618.403,raw,0.000030831076196649986,32434.806804073127
130.99,-1,617.03,raw,0.000030762623961427964,32506.97993948307
131.01,-1,616.19,raw,0.000030720744953717485,32551.293971111565
131.03,-1,615.58,raw,0.00003069033281716583,32583.550199907782
131.05,-1,614.359,raw,0.000030629458688100944,32648.307963355684
131.05,-1,615.008,raw,0.000030661815207153453,32613.855156452
131.09,-1,613.635,raw,0.000030593362971931425,32686.828215566646
131.11,-1,613.101,raw,0.00003056673988845834,32715.297858035192
131.13,-1,612.376,raw,0.000030530594316327265,32754.029929421198
131.15,-1,611.117,raw,0.0000304678256607231,32821.50853610558
131.15,-1,611.765,raw,0.000030500132323814042,32786.74300108577
131.16,-1,610.468,raw,0.000030435469141670596,32856.40169846616
131.17,-1,609.171,raw,0.000030370805959527153,32926.357019718984
131.2,-1,609.744,raw,0.000030399373425501087,32895.41484960776
131.23,-1,607.989,raw,0.000030311876212963112,32990.36961533718
131.23,-1,608.637,raw,0.000030344182876054052,32955.24562597942
131.27,-1,607.073,raw,0.000030266208152174057,33040.14810749159
131.28,-1,606.539,raw,0.00003023958506870097,33069.23682081323
131.31,-1,605.662,raw,0.00003019586139041276,33117.12115348039
131.34,-1,604.556,raw,0.000030140720696927297,33177.706998291695
131.35,-1,605.09,raw,0.000030167343780400385,33148.42722910515
131.36,-1,603.945,raw,0.000030110258704414073,33211.27227157975
131.38,-1,603.182,raw,0.000030072218605743716,33253.28314183652
131.4,-1,602.572,raw,0.000030041806469192055,33286.94634343985
131.45,-1,601.084,raw,0.000029967620798390626,33369.34909606517
131.47,-1,601.656,raw,0.000029996138408403,33337.62454302664
131.48,-1,600.245,raw,0.000029925791646641702,33415.99152355994
131.5,-1,599.749,raw,0.000029901063089707897,33443.6269707148
131.51,-1,598.528,raw,0.000029840188960643013,33511.852130659274
131.51,-1,599.139,raw,0.000029870650953156233,33477.67685304952
131.55,-1,597.765,raw,0.00002980214886197266,33554.62737373255
131.57,-1,597.231,raw,0.000029775525778499564,33584.62945168492
131.6,-1,596.316,raw,0.000029729907573672075,33636.16242404906
131.61,-1,595.133,raw,0.000029670927971146477,33703.02408379175
131.61,-1,595.744,raw,0.0000297013899636597,33668.457982051405
131.65,-1,594.599,raw,0.000029644304887673386,33733.29223907076
131.67,-1,593.798,raw,0.000029604370262463745,33778.796547073645
131.69,-1,593.226,raw,0.00002957585265245137,33811.366717000325
131.7,-1,592.616,raw,0.000029545440515899704,33846.169917888205
131.73,-1,591.853,raw,0.000029507400417229346,33889.80343439881
131.76,-1,591.09,raw,0.000029469360318558998,33933.549598300146
131.77,-1,590.479,raw,0.000029438898326045778,33968.66244533545
131.79,-1,589.678,raw,0.000029398963700836134,34014.80440521647
131.83,-1,588.915,raw,0.000029360923602165776,34058.874085494914
131.85,-1,588.343,raw,0.000029332405992153402,34091.986871704496
131.86,-1,587.809,raw,0.000029305782908680307,34122.95802217938
131.88,-1,586.97,raw,0.00002926395375693139,34171.73251113214
131.91,-1,586.512,raw,0.000029241119726536858,34198.41679634729
131.94,-1,585.597,raw,0.000029195501521709372,34251.852096337985
131.95,-1,584.948,raw,0.000029163145002656863,34289.85453759862
131.98,-1,584.3,raw,0.00002913083833956592,34327.88264942536
131.99,-1,583.613,raw,0.000029096587293974138,34368.29171395982
132.04,-1,582.926,raw,0.00002906233624838235,34408.79602566918
132.06,-1,582.278,raw,0.000029030029585291406,34447.08855917489
132.11,-1,581.286,raw,0.000028980572471423778,34505.87461603968
132.14,-1,580.294,raw,0.000028931115357556164,34564.86165988143
132.15,-1,579.722,raw,0.00002890259774754379,34598.9661114452
132.2,-1,578.234,raw,0.000028828412076742364,34688.00145280152
132.2,-1,578.845,raw,0.000028858874069255584,34651.38652326484
132.21,-1,577.471,raw,0.000028790371978072006,34733.833962327524
132.25,-1,576.212,raw,0.00002872760332246784,34809.72598984269
132.25,-1,576.861,raw,0.000028759959841520345,34770.56315483147
132.27,-1,575.64,raw,0.000028699085712455465,34844.3156001307
132.33,-1,574.763,raw,0.000028655362034167262,34897.482670351485
132.35,-1,572.627,raw,0.000028548869700274883,35027.65645360634
132.35,-1,573.351,raw,0.000028584965416444395,34983.425217814634
132.35,-1,574.191,raw,0.00002862684442415488,34932.246991087
132.36,-1,572.093,raw,0.00002852224661680179,35060.35178206906
132.38,-1,571.444,raw,0.00002848989009774929,35100.17050150012
132.41,-1,570.605,raw,0.000028448060946000365,35151.78071005202
132.43,-1,570.109,raw,0.000028423332389066556,35182.36307804163
132.47,-1,569.27,raw,0.000028381503237317633,35234.21545498487
132.48,-1,567.744,raw,0.000028305423039976924,35328.91907630769
132.49,-1,567.133,raw,0.0000282749610474637,35366.9806413297
132.49,-1,568.621,raw,0.000028349146718265127,35274.430300778964
132.53,-1,566.599,raw,0.000028248337963990613,35400.31279980945
132.55,-1,565.989,raw,0.000028217925827438952,35438.46582187858
132.59,-1,564.921,raw,0.000028164679660492766,35505.46329851295
132.63,-1,563.967,raw,0.000028117117073164424,35565.52392615036
132.64,-1,563.509,raw,0.000028094283042769902,35594.43031443905
132.67,-1,562.556,raw,0.00002804677031140313,35654.729186177436
132.69,-1,561.831,raw,0.000028010624739272055,35700.73889133785
132.71,-1,561.106,raw,0.000027974479167140983,35746.867493948084
132.74,-1,559.313,raw,0.000027885087428063725,35861.461886384255
132.74,-1,560.572,raw,0.000027947856083667892,35780.919903347356
132.77,-1,557.101,raw,0.000027774806041092787,36003.85178281718
132.79,-1,558.016,raw,0.000027820424245920273,35944.81490147099
132.79,-1,558.474,raw,0.000027843258276314802,35915.33685016534
132.8,-1,556.338,raw,0.00002773676594242243,36053.22992867508
132.85,-1,555.422,raw,0.000027691097881633384,36112.68878809128
132.86,-1,554.24,raw,0.000027632168135069343,36189.70451800526
132.87,-1,554.85,raw,0.000027662580271621003,36149.91769317696
132.88,-1,553.629,raw,0.000027601706142556126,36229.64445876071
132.92,-1,552.714,raw,0.000027556087937728634,36289.62145351707
132.96,-1,552.18,raw,0.00002752946485425554,36324.71627378615
132.98,-1,551.455,raw,0.00002749331928212447,36372.47251735723
133.01,-1,550.845,raw,0.000027462907145572807,36412.75101355052
133.03,-1,549.471,raw,0.00002739440505438923,36503.804262753154
133.05,-1,549.967,raw,0.00002741913361132304,36470.88249305728
133.09,-1,547.411,raw,0.000027291701773575425,36641.17424030433
133.09,-1,548.594,raw,0.000027350681376101026,36562.1604174658
133.1,-1,548.06,raw,0.000027324058292627928,36597.784607632806
133.13,-1,546.877,raw,0.00002726507869010233,36676.95264576722
133.15,-1,546.0,raw,0.000027221355011814128,36735.864161280646
133.19,-1,545.39,raw,0.000027190942875262464,36776.95196475776
133.23,-1,544.245,raw,0.00002713385779927615,36854.32448999851
133.25,-1,543.406,raw,0.00002709202864752723,36911.2262876362
133.27,-1,542.681,raw,0.00002705588307539616,36960.53820210996
133.28,-1,541.766,raw,0.000027010264870568662,37022.961632991435
133.31,-1,541.079,raw,0.000026976013824976876,37069.96913955123
133.33,-1,540.316,raw,0.000026937973726306522,37122.3169997913
133.35,-1,539.591,raw,0.00002690182815417545,37172.19492552551
133.39,-1,538.485,raw,0.00002684668746068998,37248.543287295346
133.39,-1,539.057,raw,0.00002687520507070236,37209.01840076139
133.43,-1,537.608,raw,0.00002680296378240177,37309.3068407822
133.46,-1,537.035,raw,0.000026774396316427834,37349.11473564896
133.5,-1,535.548,raw,0.00002670026050158797,37452.818107917934
133.5,-1,536.234,raw,0.000026734461691218204,37404.90500799881
133.52,-1,534.976,raw,0.000026671742891575593,37492.86291732571
133.53,-1,534.365,raw,0.000026641280899062373,37535.73275206878
133.57,-1,532.038,raw,0.00002652526607651202,37699.90457835575
133.57,-1,532.877,raw,0.000026567095228260944,37640.54712824768
133.57,-1,533.526,raw,0.000026599451747313447,37594.75982812316
133.62,-1,531.466,raw,0.000026496748466499646,37740.47978997572
133.64,-1,530.856,raw,0.000026466336329947982,37783.846903980055
133.67,-1,530.322,raw,0.00002643971324647489,37821.89279731792
133.7,-1,529.597,raw,0.00002640356767434382,37873.66966213788
133.71,-1,528.796,raw,0.000026363633049134182,37931.039251543574
133.72,-1,527.956,raw,0.000026321754041423696,37991.38911587185
133.74,-1,526.736,raw,0.00002626092976832038,38079.3829016039
133.74,-1,527.308,raw,0.000026289447378332753,38038.07609984911
133.77,-1,526.125,raw,0.000026230467775807155,38123.605287829385
133.81,-1,524.714,raw,0.000026160121014045857,38226.122863234516
133.81,-1,525.21,raw,0.000026184849570979666,38190.02271864442
133.86,-1,522.616,raw,0.000026055523206692767,38379.57856640293
133.86,-1,523.875,raw,0.000026118291862296934,38287.3430342338
133.88,-1,522.082,raw,0.000026028900123219676,38418.83426752739
133.89,-1,523.188,raw,0.00002608404081670514,38337.61827881992
133.94,-1,521.128,raw,0.00002598133753589134,38489.165487287646
133.95,-1,520.594,raw,0.000025954714452418253,38528.64580087214
133.99,-1,519.793,raw,0.00002591477982720861,38588.01836896464
134.01,-1,519.106,raw,0.00002588052878161682,38639.08687639757
134.04,-1,518.534,raw,0.000025852011171604443,38681.71003648601
134.07,-1,516.818,raw,0.000025766458341567313,38810.14560649829
134.07,-1,517.962,raw,0.00002582349356159207,38724.427336482666
134.12,-1,515.406,raw,0.000025696061723844453,38916.46940869768
134.12,-1,515.94,raw,0.000025722684807317547,38876.19070446028
134.17,-1,514.452,raw,0.000025648499136516118,38988.6361255457
134.18,-1,513.842,raw,0.000025618086999964457,39034.920913547816
134.22,-1,512.698,raw,0.000025561051779939702,39122.0208232902
134.24,-1,511.897,raw,0.000025521117154730065,39183.23770613861
134.27,-1,510.409,raw,0.00002544693148392864,39297.46895540485
134.27,-1,511.248,raw,0.000025488760635677562,39232.97857802717
134.33,-1,508.883,raw,0.000025370851286587923,39415.31124454784
134.33,-1,509.799,raw,0.000025416519347376975,39344.49034238835
134.35,-1,508.349,raw,0.000025344228203114835,39456.71542987049
134.4,-1,507.281,raw,0.00002529098203616865,39539.785310428015
134.42,-1,506.289,raw,0.000025241524922301028,39617.25779556585
134.44,-1,505.869,raw,0.000025220585418445788,39650.150201058445
134.47,-1,504.878,raw,0.00002517117816053973,39727.97751547747
134.5,-1,504.267,raw,0.000025140716168026507,39776.11430464265
134.52,-1,501.711,raw,0.000025013284330278898,39978.75635985504
134.52,-1,503.199,raw,0.000025087470001080324,39860.53595507788
134.53,-1,502.322,raw,0.000025043746322792118,39930.12814899454
134.57,-1,500.948,raw,0.00002497524423160854,40039.64849058033
134.61,-1,499.423,raw,0.000024899213890229387,40161.910508845685
134.61,-1,500.262,raw,0.00002494104304197831,40094.55411776077
134.62,-1,498.965,raw,0.000024876379859834865,40198.77512863474
134.64,-1,498.011,raw,0.000024828817272506527,40275.78071982192
134.66,-1,497.439,raw,0.000024800299662494152,40322.09342664977
134.69,-1,496.867,raw,0.000024771782052481778,40368.51276510461
134.7,-1,496.371,raw,0.000024747053495547963,40408.851105441776
134.71,-1,495.417,raw,0.000024699490908219628,40486.66443028648
134.74,-1,494.883,raw,0.00002467286782474654,40530.35127910887
134.77,-1,494.044,raw,0.000024631038672997617,40599.18110949477
134.8,-1,493.433,raw,0.000024600576680484393,40649.45358753719
134.81,-1,492.823,raw,0.000024570164543932733,40699.768135941784
134.83,-1,492.327,raw,0.000024545435986998924,40740.771544236326
134.86,-1,491.564,raw,0.00002450739588832857,40804.00890231839
134.88,-1,490.992,raw,0.000024478878278316195,40851.54510065181
134.9,-1,490.115,raw,0.00002443515460002799,40924.64387349751
134.94,-1,488.856,raw,0.00002437238594442382,41030.041222894346
134.94,-1,489.581,raw,0.000024408531516554894,40969.28155312243
134.96,-1,487.292,raw,0.000024294411220543824,41161.73019885251
134.96,-1,488.284,raw,0.000024343868334411445,41078.10584016522
134.99,-1,485.728,raw,0.00002421643649666383,41294.26722787082
134.99,-1,486.414,raw,0.000024250637686294062,41236.0290453384
135.0,-1,485.003,raw,0.000024180290924532758,41355.99538984137
135.04,-1,484.507,raw,0.000024155562367598952,41398.33239160473
135.05,-1,483.63,raw,0.000024111838689310746,41473.40287422045
135.11,-1,483.096,raw,0.00002408521560583765,41519.24634453449
135.13,-1,482.256,raw,0.000024043336598127165,41591.56512735816
135.14,-1,481.722,raw,0.000024016713514654077,41637.67034110801
135.17,-1,481.074,raw,0.00002398440685156313,41693.75570506665
135.18,-1,480.464,raw,0.00002395399471501147,41746.69034945227
135.21,-1,479.701,raw,0.000023915954616341112,41813.09155507126
135.24,-1,479.052,raw,0.00002388359809728861,41869.7382164342
135.29,-1,477.374,raw,0.000023799939793790766,42016.913011725046
135.29,-1,478.06,raw,0.00002383414098342099,41956.620156589626
135.34,-1,475.886,raw,0.000023725754122989336,42148.29146488704
135.35,-1,476.687,raw,0.000023765688748198977,42077.46767178302
135.39,-1,475.199,raw,0.000023691503077397547,42209.225676104616
135.41,-1,473.864,raw,0.000023624945368714815,42328.14020913012
135.41,-1,474.436,raw,0.00002365346297872719,42277.10762264929
135.44,-1,472.72,raw,0.000023567910148690067,42430.575884369675
135.44,-1,473.216,raw,0.00002359263870562387,42386.102397339135
135.45,-1,471.766,raw,0.00002352034756136173,42516.37852676801
135.53,-1,471.003,raw,0.00002348230746269137,42585.25281592524
135.55,-1,470.24,raw,0.000023444267364021013,42654.35061257919
135.59,-1,469.439,raw,0.000023404332738811376,42727.13138886892
135.6,-1,468.867,raw,0.000023375815128799,42779.25687254431
135.61,-1,468.104,raw,0.000023337775030128644,42848.98619122938
135.63,-1,467.455,raw,0.000023305418511076138,42908.47639250674
135.68,-1,466.464,raw,0.00002325601125317008,42999.63519598348
135.69,-1,467.036,raw,0.00002328452886318246,42946.97160831121
135.7,-1,465.701,raw,0.00002321797115449973,43070.08538109051
135.75,-1,465.09,raw,0.000023187509161986505,43126.66759564651
135.76,-1,463.793,raw,0.000023122845979843056,43247.271588961536
135.77,-1,464.251,raw,0.000023145680010237582,43204.60662886938
135.79,-1,463.221,raw,0.000023094328369830682,43300.67469320094
135.81,-1,461.886,raw,0.00002302777066114795,43425.82765457111
135.81,-1,462.649,raw,0.0000230658107598183,43354.20984819861
135.83,-1,461.352,raw,0.000023001147577674855,43476.09164381911
135.86,-1,460.017,raw,0.000022934589868992123,43602.26216000547
135.86,-1,460.551,raw,0.000022961212952465218,43551.706178163186
135.87,-1,459.483,raw,0.00002290796678551903,43652.93565171994
135.92,-1,458.224,raw,0.000022845198129914865,43772.87490847104
135.92,-1,458.987,raw,0.000022883238228585223,43700.1087875239
135.95,-1,457.652,raw,0.00002281668051990249,43827.584785075196
135.96,-1,456.851,raw,0.000022776745894692846,43904.427990875
136.0,-1,455.782,raw,0.000022723449871785104,44007.402293331535
136.01,-1,456.393,raw,0.00002275391186429832,43948.48701022855
136.03,-1,455.248,raw,0.00002269682678831201,44059.02240550038
136.05,-1,454.485,raw,0.000022658786689641658,44132.989718162826
136.08,-1,453.913,raw,0.000022630269079629277,44188.60405421135
136.1,-1,453.188,raw,0.000022594123507498205,44259.29599208107
136.12,-1,452.693,raw,0.000022569444806525956,44307.69159686418
136.18,-1,451.968,raw,0.000022533299234394885,44378.765381751
136.18,-1,452.197,raw,0.000022544716249592147,44356.2912448761
136.21,-1,450.461,raw,0.000022458166300323817,44527.232839378405
136.23,-1,449.698,raw,0.00002242012620165346,44602.7819382324
136.25,-1,449.183,raw,0.00002239445038145001,44653.92018856287
136.29,-1,448.477,raw,0.000022359252072588575,44724.21513714023
136.32,-1,447.886,raw,0.000022329787199306563,44783.23017924032
136.33,-1,447.199,raw,0.00002229553615371477,44852.02746888798
136.35,-1,446.417,raw,0.000022256548791774775,44930.59590485854
136.38,-1,445.883,raw,0.00002222992570830168,44984.405846509595
136.4,-1,444.682,raw,0.000022170048698468004,45105.900018573346
136.4,-1,445.139,raw,0.000022192832872900967,45059.592244353415
136.43,-1,443.385,raw,0.000022105385516324555,45237.844834758136
136.43,-1,443.957,raw,0.00002213390312633693,45179.559804348704
