f (THz),eps.real,eps.imag
0.0,22.210500000000003,0.0
0.001,22.21050044206565,0.0002808874426295426
0.002,22.210501768262773,0.0005617749769581159
0.003,22.210503978591923,0.0008426626946848469
0.004,22.21050707305399,0.001123550687509056
0.005,22.210511051650244,0.0014044390471303527
0.006,22.210515914382302,0.0016853278652487322
0.007,22.210521661252148,0.001966217233564672
0.008,22.210528292262136,0.002247107243779229
0.009000000000000001,22.210535807414967,0.0025279979875941364
0.01,22.21054420671371,0.0028088895567118955
0.011,22.210553490161786,0.0030897820428358795
0.012,22.210563657762986,0.0033706755376704256
0.013000000000000001,22.210574709521467,0.003651570132920932
0.014,22.210586645441722,0.003932465920293953
0.015,22.21059946552863,0.004213362991497301
0.016,22.21061316978743,0.004494261438240134
0.017,22.210627758223705,0.004775161352233061
0.018000000000000002,22.21064323084341,0.005056062825188234
0.019,22.21065958765286,0.005336965948819446
0.02,22.210676828658727,0.005617870814842221
0.021,22.210694953868057,0.005898777514973928
0.022,22.210713963288228,0.006179686140933851
0.023,22.21073385692701,0.006460596784443313
0.024,22.210754634792522,0.006741509537225753
0.025,22.210776296893243,0.007022424491006832
0.026000000000000002,22.210798843238003,0.007303341737514523
0.027,22.210822273836012,0.007584261368479215
0.028,22.21084658869683,0.007865183475633808
0.029,22.210871787830374,0.0081461081507138
0.03,22.210897871246935,0.008427035485457398
0.031,22.21092483895716,0.008707965571605601
0.032,22.210952690972043,0.00898889850090232
0.033,22.210981427302954,0.00926983436509443
0.034,22.21101104796164,0.00955077325593192
0.035,22.211041552960157,0.009831715265167946
0.036000000000000004,22.21107294231098,0.010112660484558956
0.037,22.2111052160269,0.010393609005864769
0.038,22.21113837412111,0.01067456092084869
0.039,22.211172416607127,0.01095551632127758
0.04,22.21120734349885,0.011236475298921982
0.041,22.211243154810536,0.01151743794555619
0.042,22.21127985055679,0.011798404352958376
0.043000000000000003,22.2113174307526,0.012079374612910657
0.044,22.211355895413305,0.012360348817199204
0.045,22.2113952445546,0.012641327057614345
0.046,22.21143547819254,0.012922309425950658
0.047,22.21147659634356,0.013203296014007057
0.048,22.21151859902444,0.013484286913586902
0.049,22.211561486252315,0.013765282216498096
0.05,22.211605258044692,0.014046282014553164
0.051000000000000004,22.21164991441945,0.014327286399569376
0.052000000000000005,22.2116954553948,0.014608295463368823
0.053,22.21174188098935,0.014889309297778519
0.054,22.211789191222042,0.015170327994630504
0.055,22.211837386112183,0.015451351645761936
0.056,22.211886465679452,0.01573238034301519
0.057,22.211936429943883,0.016013414178237945
0.058,22.211987278925868,0.016294453243283304
0.059000000000000004,22.21203901264618,0.016575497630009855
0.06,22.212091631125922,0.016856547430281796
0.061,22.21214513438658,0.017137602735969037
0.062,22.21219952245,0.01741866363894728
0.063,22.212254795338385,0.017699730231098103
0.064,22.212310953074294,0.017980802604309086
0.065,22.212367995680665,0.018261880850473908
0.066,22.212425923180778,0.01854296506149241
0.067,22.212484735598284,0.01882405532927072
0.068,22.21254443295721,0.019105151745721357
0.069,22.212605015281905,0.01938625440276328
0.07,22.212666482597133,0.01966736339232208
0.07100000000000001,22.21272883492797,0.019948478806329956
0.07200000000000001,22.212792072299873,0.0202296007367259
0.073,22.212856194738684,0.02051072927545576
