f,eps_real,eps_imag
3.2800000000000002,32.77643751652363,2.167812753405709
3.29,32.85928399497868,2.1920233622419736
3.3000000000000003,32.94316547404922,2.21666986658609
3.31,33.02810126782082,2.2417639422740177
3.3200000000000003,33.11411118597905,2.2673176667988173
3.33,33.20121554943842,2.293343536075981
3.34,33.289435206544304,2.3198544820277522
3.35,33.37879154987056,2.3468638910321054
3.36,33.46930653363723,2.3743856232850162
3.37,33.56100269177342,2.4024340331276943
3.38,33.65390315665162,2.431023990393683
3.39,33.74803167852075,2.4601709028343697
3.4,33.843412645666156,2.4898907396850363
3.41,33.940071105326474,2.5202000564378104
3.42,34.03803278539791,2.551116020891997
3.43,34.13732411695795,2.5826564405571006
3.44,34.23797225764192,2.6148397914886248
3.45,34.34000511590697,2.6476852486422455
3.46,34.44345137621926,2.6812127178375285
3.47,34.548340525202015,2.715442869428634
3.48,34.65470287878288,2.7503971737859563
3.49,34.76256961038092,2.7860979386998284
3.5,34.87197278017482,2.822568348825008
3.5100000000000002,34.98294536549551,2.8598325072929134
3.52,35.095521292387545,2.8979154796273905
3.5300000000000002,35.20973546838577,2.9368433401093763
3.54,35.325623816554234,2.9766432207460145
3.5500000000000003,35.44322331083692,3.017343363010945
3.56,35.56257201277044,3.0589731725342877
3.5700000000000003,35.68370910961054,3.1015632769339176
3.58,35.80667495392564,3.145145586993285
3.59,35.93151110471182,3.189753361406298
3.6,36.05826037008466,3.2354212753258107
3.61,36.18696685160455,3.2821854929699263
3.62,36.31767599029268,3.330083744559249
3.63,36.45043461439563,3.379155407878735
3.64,36.58529098895692,3.4294415947800476
3.65,36.722294867253844,3.480985242964401
3.66,36.86149754415728,3.533831213411934
3.67,37.002951911471996,3.588026393851963
3.68,37.14671251531335,3.6436198086991975
3.69,37.292835615574,3.7006627359141886
3.7,37.44137924753276,3.7592088312826153
3.71,37.59240328565273,3.8193142606471318
3.72,37.745969509612756,3.8810378406683532
3.73,37.902141672609886,3.9444411887378803
3.74,38.06098557196383,4.00958888271691
3.75,38.22256912204575,4.076548631228826
3.7600000000000002,38.38696242954369,4.145391455294267
3.77,38.55423787106412,4.2161918821621684
3.7800000000000002,38.72447017305472,4.289028152261707
3.79,38.89773649401517,4.363982440277348
3.8000000000000003,39.0741165089426,4.441141091434104
3.81,39.25369249593251,4.52059487417225
3.8200000000000003,39.43654942482808,4.602439250491847
3.83,39.622775047775484,4.6867746653573485
3.84,39.81245999150336,4.773706856673262
3.85,40.005697851097594,4.86334718747322
3.86,40.202585284987926,4.955813002108883
3.87,40.403222110798836,5.051228008382659
3.88,40.607711401643556,5.149722687740214
3.89,40.81615958235329,5.251434735827748
3.9,41.02867652503336,5.356509535925053
3.91,41.24537564322193,5.465100667991743
3.92,41.46637398379131,5.577370456311215
3.93,41.69179231557527,5.693490558988324
3.94,41.92175521352346,5.813642602853164
3.95,42.156391136973355,5.938018867648684
3.96,42.39583250038527,6.066823023735431
3.97,42.640215734602265,6.200270927936277
3.98,42.88968133636783,6.338591482569923
3.99,43.144373903453,6.482027563187962
4.0,43.40444215230198,6.630837021039248
4.01,43.67003891459254,6.785293766841337
4.0200000000000005,43.9413211085124,6.94568894304481
4.03,44.218449679861706,7.112332192436736
4.04,44.50158950729124,7.285553031647869
4.05,44.7909092650537,7.465702338907219
4.0600000000000005,45.08658123556611,7.653153966232091
4.07,45.38878106282407,7.8483064871528825
4.08,45.697687436250156,8.051585092052605
4.09,46.01348169286042,8.263443644251595
4.1,46.33634732366007,8.484366911087744
4.11,46.66646936788257,8.714872985428183
4.12,47.00403367601366,8.955515914293583
4.13,47.34922601943141,9.206888552570499
4.14,47.70223102086981,9.469625661113957
4.15,48.06323087569608,9.744407269879128
4.16,48.432403829077785,10.031962328032535
4.17,48.809922368394,10.333072664235873
4.18,49.19595108358028,10.648577281403968
4.19,49.59064414033894,10.979377011132826
4.2,49.99414230211484,11.326439553558531
4.21,50.40656942623438,11.690804928502235
4.22,50.82802834739499,12.073591363183343
4.23,51.258596047520015,12.476001640301567
4.24,51.69831799455861,12.899329927570896
4.25,52.147201513792076,13.344969105427255
4.26,52.6052080332449,13.81441860309211
4.2700000000000005,53.07224401951409,14.309292743784626
4.28,53.54815039131993,14.831329586768787
4.29,54.0326901649538,15.382400236012355
4.3,54.52553404817928,15.96451856113656
4.3100000000000005,55.02624365674004,16.579851244323955
4.32,55.53425198027017,17.2307280247505
4.33,56.048840672153965,17.91965195722873
4.34,56.56911368115524,18.649309430754666
4.3500000000000005,57.09396668239142,19.422579601469447
4.36,57.6220517032205,20.242542778223704
4.37,58.15173627875431,21.11248715154503
4.38,58.68105641655523,22.035913071372235
4.39,59.20766260744497,23.016533847383545
4.4,59.72875809919085,24.058271759095764
4.41,60.24102866628015,25.165247611495627
4.42,60.74056318173493,26.341761746143195
4.43,61.222764452832934,27.592263908989334
4.44,61.68225005763833,28.921308779242256
4.45,62.11274336044737,30.33349327930253
4.46,62.50695555163988,31.833371025650358
4.47,62.85646052520784,33.4253384735499
4.48,63.151565763538606,35.113486510132184
4.49,63.38118424262599,36.901410555252774
4.5,63.532714802875475,38.79197178615722
4.51,63.5919415380806,40.787002130948544
4.5200000000000005,63.542966582611136,42.88694648732654
4.53,63.3681951820192,45.09043762982813
4.54,63.04839692118499,47.3938029856791
4.55,62.56287202559274,49.790508475330796
4.5600000000000005,61.88975597600618,52.27055351712061
4.57,61.00649807931613,54.81984352863627
4.58,59.89054842031149,57.41958187968677
4.59,58.52028063669784,60.04574160411541
4.6000000000000005,56.876162862838406,62.66869647914174
4.61,54.942163946122015,65.25310805346703
4.62,52.70734581183287,67.75817491222007
4.63,50.16754713984226,70.13834663485287
4.64,47.327013343265286,72.34458102007099
4.65,44.19978242742586,74.3261744972025
4.66,40.81060852787813,76.03312202203489
4.67,37.19520888047501,77.4188711602002
4.68,33.39966662860347,78.44324089557787
4.69,29.478913702610114,79.07520109072313
4.7,25.49434480830437,79.29517701108222
4.71,21.510751978714964,79.09657190054567
4.72,17.592887570003548,78.48629200332351
4.73,13.802031654672193,77.48419748183002
4.74,10.192938946748916,76.12155926281461
4.75,6.811470911526963,74.43874010870493
4.76,3.6930994702499773,72.48240829396019
4.7700000000000005,0.8623302219547203,70.30261938336126
4.78,-1.6670331179714097,67.95006888718096
4.79,-3.8909522286342337,65.47374324484282
4.8,-5.813760424274066,62.91910225431167
4.8100000000000005,-7.446529496206582,60.326834737792055
4.82,-8.805386689473554,57.7321561328937
4.83,-9.909925695979727,55.164568630431646
4.84,-10.781805387729683,52.64798111670841
4.8500000000000005,-11.443584475888935,50.20108272764683
4.86,-11.917804297133753,47.83787375965684
4.87,-12.226306933132394,45.56827475607966
4.88,-12.389760981299109,43.39875389809565
4.89,-12.427360469301787,41.33293113411423
4.9,-12.356661292259771,39.37213303096981
4.91,-12.193522014620292,37.5158844851985
4.92,-11.952120231196663,35.762332264700724
4.93,-11.645020729184226,34.1086013081882
4.94,-11.283276674613504,32.551088381542876
4.95,-10.87654953792492,31.08569966452392
4.96,-10.433237284514366,29.708039630799846
4.97,-9.960603447465703,28.413558599470946
4.98,-9.464902117269034,27.19766588502273
4.99,-8.951495714733948,26.05581477374508
5.0,-8.424963759729836,24.983564755266755
5.01,-7.889201808428577,23.976625631415406
5.0200000000000005,-7.347510393208631,23.030887365947876
5.03,-6.802674236200737,22.142438856293516
5.04,-6.257032279313407,21.3075782135617
5.05,-5.7125392272452755,20.52281663032963
5.0600000000000005,-5.170819371186193,19.78487749168839
5.07,-4.63321347633169,19.090692035191548
5.08,-4.100819495522398,18.437392580052922
5.09,-3.5745278283124025,17.82230411554916
5.1000000000000005,-3.0550517894182985,17.242934854091743
5.11,-2.5429538895781296,16.696966207825735
5.12,-2.0386684698539286,16.18224253192016
5.13,-1.5425211702326602,15.696760887043803
5.14,-1.0547456567453537,15.238661002932865
5.15,-0.5754979791848386,14.806215570402044
5.16,-0.1048688842586369,14.397820947307444
5.17,0.35710563328095457,14.011988332156545
5.18,0.810435296496885,13.647335435124896
5.19,1.2551678171178926,13.30257865844917
5.2,1.691382288298338,12.976525785158131
5.21,2.1191835414133235,12.668069165784452
5.22,2.53869733090414,12.37617938621953
5.23,2.9500662301466276,12.099899395552766
5.24,3.353446137693184,11.838339070053339
5.25,3.7490033073657156,11.590670187992428
5.26,4.136911827842298,11.356121789451324
5.2700000000000005,4.517351487849161,11.133975895365179
5.28,4.890505972067255,10.923563560627997
5.29,5.2565613405953275,10.724261236982974
5.3,5.615704751450641,10.535487422536166
5.3100000000000005,5.968123391291536,10.356699575974986
5.32,6.314003584440669,10.187391274886355
5.33,6.653530054491795,10.027089598905253
5.34,6.986885316391331,9.875352719751163
5.3500000000000005,7.31424917998612,9.73176768150251
5.36,7.635798348690968,9.595948355703225
5.37,7.95170609921742,9.467533557079376
5.38,8.262142030270915,9.346185306761832
5.39,8.567271869814169,9.231587230959509
5.4,8.86725733194807,9.12344308400634
5.41,9.162256015711767,9.021475385614675
5.42,9.45242133918025,8.925424163009584
5.43,9.737902503162973,8.83504578939634
5.44,10.01884447960593,8.75011191092922
5.45,10.295388020485126,8.67040845500842
5.46,10.567669683572545,8.595734713335702
5.47,10.835821871963773,8.525902493713915
5.48,11.099972884697241,8.460735335081889
5.49,11.360246976172371,8.400067780740514
5.5,11.616764422400845,8.343744705149609
5.51,11.869641592405435,8.291620690062384
5.5200000000000005,12.118991023323288,8.243559446118017
5.53,12.364921497978827,8.199433276335402
5.54,12.607538123870736,8.159122578245427
5.55,12.846942412671675,8.122515381667833
5.5600000000000005,13.083232359472065,8.08950691938323
5.57,13.31650252111298,8.059999228174014
5.58,13.546844093051268,8.033900777911311
5.59,13.774344984282735,8.011126126550243
5.6000000000000005,13.999089889921901,7.991595599064474
5.61,14.221160361096626,7.975234988504658
5.62,14.440634871869213,7.961975277505017
5.63,14.657588882938258,7.95175237868955
5.64,14.872094901913965,7.944506892544677
5.65,15.084222539990659,7.940183881430127
5.66,15.294038564866618,7.938732658494918
5.67,15.501606949783788,7.9401065903513866
5.68,15.706988918577933,7.944262912438163
5.69,15.910242986645263,7.951162556073115
5.7,16.111424997744095,7.9607699862605665
5.71,16.31058815656021,7.973053049373756
5.72,16.50778305697307,7.987982829883971
5.73,16.703057705966874,8.005533515352933
5.74,16.89645754313567,8.025682268944497
5.75,17.08802545573722,8.048409108746618
5.76,17.277801789253026,8.073696793224453
5.7700000000000005,17.465824353416615,8.101530712151346
5.78,17.652128423674537,8.131898782385848
5.79,17.8367467380487,8.164791347880694
5.8,18.019709489371472,8.200201083323398
5.8100000000000005,18.201044312869723,8.238122900818581
5.82,18.380776269078464,8.278553859028989
5.83,18.558927822070686,8.321493074195708
5.84,18.735518812997057,8.366941632458747
5.8500000000000005,18.910566428937447,8.414902502896437
5.86,19.08408516707678,8.465380450696784
5.87,19.256086794230132,8.51838194986584
5.88,19.42658030175626,8.573915094867088
5.89,19.595571855916745,8.631989510572948
5.9,19.763064743757898,8.692616259893638
5.91,19.929059314617174,8.755807748431126
5.92,20.093552917383033,8.821577625486338
5.93,20.256539833669684,8.889940680726452
5.94,20.418011207105167,8.960912735796647
5.95,20.57795496897288,9.034510530137084
5.96,20.736355760495396,9.110751600241807
5.97,20.893194852102845,9.189654151571888
5.98,21.048450060089902,9.271236922311513
5.99,21.20209566113346,9.35551903813297
6.0,21.354102305220234,9.442519857115908
6.01,21.504436927617938,9.532258803948157
6.0200000000000005,21.653062660618232,9.62475519252135
6.03,21.79993874588355,9.720028036025615
6.04,21.945020448343662,9.818095843644722
6.05,22.088258972711717,9.918976402958174
6.0600000000000005,22.22960138382541,10.02268654717155
6.07,22.36899053216393,10.129241906322411
6.08,22.506364986048553,10.238656641648985
6.09,22.641658972201924,10.350943162364306
6.1000000000000005,22.77480232651821,10.466111824152923
6.11,22.905720457083206,10.58417060880225
6.12,23.0343343216781,10.705124784500832
6.13,23.16056042220112,10.828976546481849
6.140000000000001,23.28431081864723,10.955724637868368
6.15,23.40549316549198,11.085363950787938
6.16,23.524010773530694,11.217885108072863
6.17,23.639762700422338,11.3532740261522
6.18,23.75264387337434,11.491511460074486
6.19,23.862545247574968,11.632572531980806
6.2,23.96935400412502,11.776426244776664
6.21,24.07295379133465,11.923034983231954
6.22,24.173225013323385,12.072354005270409
6.23,24.270045169882902,12.22433092679449
6.24,24.363289251521344,12.378905204026447
6.25,24.452830193493316,12.536007618028808
6.26,24.538539392417675,12.695559766791593
6.2700000000000005,24.62028728878404,12.857473571033678
6.28,24.697944018233635,13.021650800649896
6.29,24.77138013395856,13.187982629532412
6.3,24.84046740188209,13.35634922728697
6.3100000000000005,24.905079669451283,13.526619397134322
6.32,24.965093807880734,13.698650270008667
6.33,25.020390726528117,13.872287065514698
6.34,25.070856456753443,14.047362930949616
6.3500000000000005,25.116383301117516,14.223698870005402
6.36,25.15687104211798,14.401103773002934
6.37,25.192228202856814,14.579374560534779
6.38,25.222373350103215,14.758296452170804
6.390000000000001,25.24723642819031,14.93764337137094
6.4,25.266760110100833,15.117178496917637
6.41,25.280901150004816,15.29665496999495
6.42,25.28963171946776,15.475816764476733
6.43,25.292940707616562,15.654399726026313
6.44,25.290834963806326,15.832132783249184
6.45,25.28334045985252,16.008739331385147
6.46,25.270503347763153,16.183938785902
6.47,25.25239088820717,16.35744829989658
6.48,25.229092224769218,16.528984635483024
6.49,25.200718979439525,16.698266175425726
6.5,25.16740564583302,16.865015057255242
6.51,25.129309758369242,17.028959408097457
6.5200000000000005,25.086611818099634,17.189835654580477
6.53,25.03951495904122,17.347390878592048
6.54,24.98824434273915,17.501385186487806
6.55,24.93304627327813,17.65159405673586
